idx;file_names;1;2;3;4;5;7;8;9;10;11;12;14;17;18;21;22;23;24;25;26;27;30;31;34;35;36;38;39;43;44;45;48;49;50;51;52;53;54;55;56;59;60;61;62;63;66;68;70;71;72;73;77;78;79;80;81;83;84;86;90;91;93;94;96;97;101;103;104;105;106;total_word;id_word;id_key;keyword;confident
3337;002557.16.2019w_2.txt;3;19;0;72;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;3;0;0;7;7;22;0;0;1;1;10;0;192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.64
6154;004543.16.2020w.txt;26;48;0;5;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;7;0;0;0;0;0;0;0;0;3;5;0;0;0;1;7;0;191;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.636666667
12699;009335.16.2019w.txt;0;0;0;45;0;0;0;0;191;0;0;0;0;0;7;0;84;0;0;0;0;0;0;0;0;0;0;0;0;19;20;0;0;1;2;8;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191;10;1004;Ekualisasi DPP SPT Masa PPN dengan Peredaran Usaha SPT Tahunan PPh Badan;0.636666667
5736;004246.16.2020w.txt;43;81;0;2;0;0;0;0;0;0;0;0;0;0;6;0;5;0;0;0;2;0;0;0;0;0;0;0;0;9;11;0;0;0;0;14;0;190;0;1;0;0;0;0;0;0;0;0;0;0;2;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.633333333
6151;004540.16.2020w.txt;25;42;0;6;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;7;0;0;0;0;0;0;0;0;2;6;0;0;0;1;7;0;190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.633333333
6156;004545.16.2020w.txt;25;48;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;2;0;0;0;1;5;0;190;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.633333333
3324;002550.16.2019_w.txt;2;17;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;1;12;0;0;1;0;7;0;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.63
6153;004542.16.2020w.txt;25;44;0;6;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;8;0;0;0;0;0;0;0;0;2;5;0;0;0;1;7;0;189;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.63
6155;004544.16.2020w.txt;25;49;0;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;7;0;0;0;0;0;0;0;0;0;2;0;0;0;1;6;0;189;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.63
6157;004546.16.2020w.txt;25;42;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;7;0;0;0;0;0;0;0;0;0;2;0;0;0;1;3;0;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.63
15331;011108.16.2019w.txt;0;0;0;4;0;7;0;0;0;0;18;0;0;0;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;1;1;189;0;21;7;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;52;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.63
15335;011110.16.2019w.txt;0;0;0;4;0;8;0;0;0;0;20;0;0;0;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;1;189;0;20;7;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;52;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.63
6150;004539.16.2020w.txt;25;46;0;6;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;6;0;0;0;0;0;0;0;0;1;2;0;0;0;0;5;0;188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;54;1033;Pajak Pertambahan Nilainya tidak dipungut/ ditunda/ ditangguhkan/ dibebaskan/ ditanggung pemerintah;0.626666667
